DATAFLOW,REF_AREA,COMMODITY,TRANSACTION,UNIT,TIME_PERIOD,OBS_VALUE,ESTIMATE,FOOTNOTES,UNIT_MULT,Commodity name,Transaction name,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,1995,-48969.5,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,1996,-49818,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,1997,-50536,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,1998,-51400,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,1999,-53092,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2000,-55056,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2001,-56332.5,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2002,-57392,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2003,-58458.5,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2004,-59524.5,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2005,-60640.5,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2006,-61774,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2007,-62956.5,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2008,-64181.5,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2009,-65486,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2010,-66884,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2011,-68358,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2012,-69913.5,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2013,-71537,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2014,-73146,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2015,-74756.5,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2016,-76328,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2017,-77879.6915,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2018,-79415.2145,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2019,-80948.2345,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B21_089,HSO,2020,-82488.3935,N,,0, Biofuels and waste, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,1990,126393,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,1991,129568.5,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,1992,132745.5,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,1993,135906.5,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,1994,139206,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,1995,143030.5,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,1996,145446,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,1997,149024,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,1998,152862,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,1999,158340,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2000,163647,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2001,167481.5,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2002,170601,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2003,173732.5,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2004,176946.5,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2005,180250.5,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2006,183665,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2007,187167.5,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2008,190827.5,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2009,194714,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2010,198848,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2011,203282,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2012,207943.5,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2013,212726,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2014,219529.2744,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2015,224311.9407,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2016,229043.9123,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2017,233736.1528,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2018,238303.0608,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2019,242862.5528,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B24_NA,HSO,2020,247443.3098,N,,0, Biofuels and waste, Final consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,1990,126393,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,1991,129568.5,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,1992,132745.5,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,1993,135906.5,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,1994,139206,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,1995,143030.5,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,1996,145446,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,1997,149024,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,1998,152862,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,1999,158340,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2000,163647,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2001,167481.5,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2002,170601,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2003,173732.5,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2004,176946.5,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2005,180250.5,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2006,183665,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2007,187167.5,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2008,190827.5,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2009,194714,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2010,198848,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2011,203282,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2012,207943.5,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2013,212726,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2014,219529.2744,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2015,224311.9407,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2016,229043.9123,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2017,233736.1528,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2018,238303.0608,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2019,242862.5528,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B25_FEC,HSO,2020,247443.3098,N,,0, Biofuels and waste, Final Energy Consumption,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,1990,19324.5,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,1991,19813,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,1992,20296.5,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,1993,20757.5,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,1994,21267,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,1995,21767,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,1996,22124,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,1997,22623.5,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,1998,23167,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,1999,24010,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2000,24834.5,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2001,25452.5,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2002,25939,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2003,26457,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2004,27013.5,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2005,27585,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2006,28170.5,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2007,28800.5,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2008,29452.5,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2009,30168,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2010,30950,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2011,31684.5,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2012,32512,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2013,33360.5,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2014,36178.27445,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2015,36927.94075,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2016,37714.4123,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2017,38554.5783,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2018,39310.4933,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2019,40035.8233,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B26_121,HSO,2020,40619.1233,N,,0, Biofuels and waste," Manufacturing, construction and non-fuel mining industries",
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2000,29.5,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2001,29.5,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2002,29.5,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2003,29.5,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2004,29.5,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2005,29.5,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2006,29.5,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2007,59,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2008,59,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2009,59,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2010,59,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2011,59,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2012,59,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2013,59,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2014,88.5,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2015,88.5,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2016,88.5,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2017,88.5,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2018,88.5,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2019,88.5,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B33_1214e,HSO,2020,85.727,N,,0, Biofuels and waste, Mining and quarrying,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,1990,678.5,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,1991,708,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,1992,737.5,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,1993,737.5,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,1994,767,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,1995,767,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,1996,767,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,1997,796.5,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,1998,826,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,1999,885,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2000,885,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2001,944,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2002,973.5,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2003,1032.5,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2004,1121,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2005,1209.5,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2006,1298,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2007,1386.5,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2008,1504.5,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2009,1652,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2010,1829,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2011,1917.5,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2012,2065,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2013,2212.5,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2014,2330.5,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2015,2360,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2016,2419,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2017,2507.5,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2018,2596,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2019,2655,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B37_1214j,HSO,2020,2571.633,N,,0, Biofuels and waste, Textile and leather,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B39_1214o,HSO,1990,18646,N,,0, Biofuels and waste, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B39_1214o,HSO,1991,19105,N,,0, Biofuels and waste, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B39_1214o,HSO,1992,19559,N,,0, Biofuels and waste, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B39_1214o,HSO,1993,20020,N,,0, Biofuels and waste, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B39_1214o,HSO,1994,20500,N,,0, Biofuels and waste, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B39_1214o,HSO,1995,21000,N,,0, Biofuels and waste, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B39_1214o,HSO,1996,21357,N,,0, Biofuels and waste, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B39_1214o,HSO,1997,21827,N,,0, Biofuels and waste, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B39_1214o,HSO,1998,22341,N,,0, Biofuels and waste, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B39_1214o,HSO,1999,23125,N,,0, Biofuels and waste, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B39_1214o,HSO,2000,23920,N,,0, Biofuels and waste, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B39_1214o,HSO,2001,24479,N,,0, Biofuels and waste, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B39_1214o,HSO,2002,24936,N,,0, Biofuels and waste, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B39_1214o,HSO,2003,25395,N,,0, Biofuels and waste, Industry consumption not elsewhere specified,
UNSD:DF_UNData_EnergyBalance(1.0),894,B05_BW,B39_1214o,HSO,2004,25863,N,,0, Biofuels and waste, Industry consumption not elsewhere specified,
